"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Sub-Saharan Africa (excluding high income)","SSA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2611.56690900443","2559.90530907316","2508.70603154595","2429.36450620539","2407.88775186886","2421.35254174312","2475.35503178226","2493.79295358362","2489.62603591168","2482.7120322325","2448.66791676706","2512.62188509457","2629.11458909451","2680.14793867158","2780.31882945926","2869.12118524721","3022.60008185008","3110.25600316313","3179.20056588462","3226.96440206037","3295.45167261109","3391.05870153723","3467.59780489465","3560.74593381538","3681.50930703108","3717.99945788704","3679.9031645905","3675.63445920741","3669.23162216195","3688.3944332789","3522.58754429311",
"South Sudan","SSD","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2613.43291565291","2561.80952339792","2510.75389132669","2431.51586225373","2409.99358608803","2423.28355647887","2477.35654853398","2496.04635172755","2491.99031776418","2485.04325406635","2450.96526912069","2514.85271731082","2631.1012739909","2682.02595265797","2782.27653117708","2871.14838681712","3024.73771074647","3112.46294225388","3181.45803686259","3229.26364704696","3297.79948967248","3393.4929136542","3470.09283768731","3563.32175200319","3684.10063886531","3720.64599970329","3682.56087577082","3678.33920955658","3671.93728252089","3691.11991603286","3525.19587037401",
"Small states","SST","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3941.28485473453","","","",
"Suriname","SUR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16261.2852416889","","","",
"Slovak Republic","SVK","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13357.9582079388","14255.8350823029","14970.5935938788","15553.4752208285","15418.5368785641","15624.9581289203","16261.0111317393","16923.0339232308","16976.0793875159","18081.3872136488","19556.7152971277","21167.7807370652","23464.0975759859","25042.2418779986","23941.8840552239","24919.0459439226","25238.0814886197","26151.4110753221","26559.4195670905","27136.7105249606","28029.8872219218","28758.2010513095","29512.5192167411","","","",
"Slovenia","SVN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29618.0857186189","30839.035147643","32404.5829977674","34101.8551667273","35134.343775146","32497.7196180838","32915.9749691976","33123.7067827926","32120.9680517109","31814.7911776368","32798.1734698017","32762.8019876285","33971.606505926","35851.2532306821","37359.9293048337","38280.8254501798","",
"Sweden","SWE","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33453.8603035355","32539.6460836915","31424.7199071303","30368.1514435996","32012.2139764833","33143.757261235","33676.1114076486","34722.7782898424","36557.5723186163","38777.5157670612","40652.7440003564","41137.8782644022","41993.4756833424","43404.3148058459","44607.6142577153","46058.3697878687","48517.9813507384","50017.7109391621","49622.4935410168","46568.3485589564","49095.7866401875","49947.9814340049","49406.450294888","49549.5099683027","50298.3633997222","51338.1408163087","51633.4445929515","52849.3929887498","53333.3401821368","54055.871570107","52262.0834437995",
"Eswatini","SWZ","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5381.28493688984","5369.73755671841","5427.81777382668","5315.7539767588","5077.95316256142","5531.62522479885","5802.73045265256","5872.56165428974","5679.8722075344","5863.21779929293","5711.27488530712","6005.01881271226","5839.44340074773","5904.19909301626","6232.63808170024","6991.78622930052","6962.22932582044","7283.91497991102","7187.80908419283","7104.69608403765","7098.40350921545","7139.3277743295","7430.49390756641","7843.67189507336","7856.80223352929","7988.55681748051","7872.75803621847","7844.50654420045","7913.62377810995","7711.41212248299","",
"Sint Maarten (Dutch part)","SXM","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45413.7860234497","44863.4996366721","43615.1693374468","42375.8643086823","41481.4263534006","40786.7109002131","37080.5224052247","34614.3177843043","","",
"Seychelles","SYC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14203.0606018785","14520.8224621593","15574.7212587194","16153.4987982534","15857.722470744","14964.6190484418","15627.809561849","17446.5116928014","18254.2186787737","18139.2719579609","18155.0511093164","18158.2094347981","16474.004796295","16271.6692594545","","","19961.8888109303","","","","","","22175.1426247269","23079.9834999936","23362.2000736646","23991.7847091264","24419.1601701145","25224.4706899637","","","",
"Syrian Arab Republic","SYR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26624.7467892349","","","",
"Chad","TCD","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","988.507602092743","1051.3958777794","1103.94043938439","867.926094063484","951.439489667144","935.120523543592","920.976675740157","935.501920678594","978.031545075004","936.434639101627","882.450309027723","947.71835900459","968.862148695157","880.743983827951","","1366.25221752364","","1347.13882520513","1302.5581921842","1505.73457361209","1669.43147806514","1628.40386923784","1716.42267123287","1713.52853106786","1778.17895739962","1803.7853575069","1656.38378946777","1566.26107179991","1553.13149505319","1555.37299424374","1500.5648875825",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2577.63705866418","2792.67485133454","3007.23476078742","3157.5826110871","3347.93896985252","3585.99762930593","3809.71571484235","4106.275988272","4465.34848078863","4867.27008573806","5302.59650635551","5902.98566262104","6651.92766762651","7219.67371519166","7698.09217478806","8421.5852526934","9045.59019395443","9692.68813238426","10281.358439321","10992.8181488319","11599.6076810148","12268.1008420216","13012.4244129039","13722.0247437857","14467.5691895521","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15577.7207494089","14757.8683977337","13056.6937752324","12180.3421182102","10819.1874131756","10564.0330632332","10534.4430153567","10741.5257740921","10518.7806306066","10757.8732206541","11615.3076192162","12043.3521047649","12653.3797935418","13365.1199587557","14445.2125664002","15332.2826998399","16393.9026249054","17579.3549683223","18261.8316130594","17138.8205879104","17808.5346150337","18656.892686456","19180.1506634008","19692.1707906817","19977.0472732199","20097.3936383057","20297.4138877956","21033.4642801003","21626.7854233378","22017.2970886004","21629.5096784579",
"Togo","TGO","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1751.79150764856","1699.80045342908","1602.24146097069","1328.88375631473","1449.71164348832","1551.64435034647","1664.46839172787","1847.82677864355","1751.71682462935","1722.57769972455","1665.8650940106","1633.5567570784","1664.15415072565","1734.04964639838","1667.27089651861","1549.84787655611","1549.2204480866","1496.63068415518","1525.81517031865","1565.52080871642","1614.93594673167","1777.81732010293","1749.41844827352","1815.49076779336","1880.96474678771","1981.77387946539","1991.08819620465","2013.81345482077","2066.94684086561","2128.41480015003","2112.52624640572",
"Thailand","THA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16642.4503717042","","","",
"Tajikistan","TJK","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3728.06741566579","","","",
"Turkmenistan","TKM","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13615.4957601702","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10429.6322485338","10668.7509889859","10819.6429483999","11099.1420241513","11430.9743089503","11349.6856387359","11590.9911669695","12023.4914223608","12108.6918383262","11939.6296573119","12273.6001017054","12128.381412143","11987.7234458874","12107.4258603749","12494.0940741102","12816.3284850836","13442.3230249375","14026.6613195384","14422.6397649469","13954.3581618271","14651.6082848554","15186.0673729593","15428.1813199857","15755.367183615","15845.1066715152","15836.5956358996","15666.6064216415","15810.9485965529","15845.1645047689","15844.271550712","14701.3166608625",
"Timor-Leste","TLS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3076.63067450223","3395.55197011716","3704.48930495094","3042.45128920783","3296.31651545601","3903.08245751448","5420.91968396128","7201.89198089966","10464.8908547165","8147.77622426844","9697.01519826998","11611.9427286761","10208.8982962718","8862.33563859443","7133.72285993919","5747.79391946171","4517.78090853821","4468.63851792941","4350.79987259934","4791.17178379431","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6794.92311560064","7080.28250631501","7163.78985581195","7089.02120810499","7033.09121903935","7079.13096355212","7333.60820673305","7360.73399405802","7544.79065319484","7626.34255934379","7871.88908822046","7979.04722231674","8176.7318016152","8493.77970325773","8751.25099828487","8947.97284781666","9322.42551607245","9816.75804005033","10089.2968021616","10156.4005695472","10419.0663762438","10481.1566229027","10345.5606387688","10379.0580771191","10513.4330764213","10585.1490620141","11211.7220663627","11306.1162967489","11081.4161667559","10876.2531183697","10689.9569329201",
"Tonga","TON","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6723.66497145278","","","",
"South Asia (IDA & IBRD)","TSA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1893.25856053118","1884.59681649135","1951.13806669638","1994.58348625125","2070.98240504179","2171.36550515695","2274.35618920977","2313.27582492946","2393.24429119879","2534.12823203255","2584.88554436975","2654.04548521399","2705.20091926724","2852.03423489608","3018.65859544447","3192.91718509054","3383.10136292404","3580.88510541277","3638.09698814967","3833.5699283371","4050.06574759496","4207.53371314743","4367.23316620134","4565.91660025244","4820.7135594838","5114.61673310269","5399.82852614081","5729.08867290816","6028.89442682967","6204.02234470363","5704.95768921278",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2613.43291565291","2561.80952339792","2510.75389132669","2431.51586225373","2409.99358608803","2423.28355647887","2477.35654853397","2496.04635172755","2491.99031776418","2485.04325406635","2450.96526912069","2514.85271731082","2631.1012739909","2682.02595265797","2782.27653117708","2871.14838681712","3024.73771074648","3112.46294225389","3181.45803686259","3229.26364704696","3297.79948967248","3393.4929136542","3470.09283768731","3563.32175200318","3684.10063886531","3720.64599970329","3682.56087577082","3678.33920955658","3671.93728252089","3691.11991603286","3525.19587037401",
"Trinidad and Tobago","TTO","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26543.375271205","","","",
"Tunisia","TUN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5251.74038608298","5287.55769642126","5552.72752963427","5467.77844473334","5570.15526019819","5655.12918399472","5929.99751162219","6232.48783122457","6480.05416991966","6802.86884030229","7018.90396215146","7213.50099606248","7250.90924917485","7564.83611365679","7962.42256997753","8069.97833995818","8468.75468557304","8892.5295541669","9141.76806230436","9380.57495462567","9631.32695992653","9356.32637496291","9697.04796892135","9850.56303825314","10129.1096942843","10183.3423316594","10222.2359409622","10277.6923126854","10365.1809438666","10296.5035213575","",
"Turkey","TUR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12422.5396217538","12295.7296233689","12718.8229842345","13486.5730977665","12538.0217525161","13391.3470345345","14183.0250200761","15023.7748421797","15211.0418796159","14443.5724771577","15204.005399998","13968.7265995318","14740.630493224","15386.7081372882","16727.8482317572","18049.8257629338","19064.207171569","19817.7396035648","19730.6517059839","18504.5783064643","19853.9731920473","21740.8292410832","22438.8188364006","23897.5778533289","24661.2142934574","25664.1776071026","26099.9264015442","27553.2414215364","27880.3545221007","27724.1796359798","28043.7458044471",
"Tuvalu","TUV","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5573.28406545216","","","",
"Tanzania","TZA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1343.35502150286","1332.10900052801","1292.79506002861","1268.4476804011","1252.18550602111","1267.98113780338","1305.85991232819","1313.23056851205","1338.68271625","1371.26793369306","1396.40832536625","1423.04053563724","1508.03381929668","1555.38666124478","1624.16545121261","1687.23824941336","1779.56634877317","1825.8244794773","1879.38330463576","1924.12855630045","1971.97976766187","2060.72859801092","2099.05962425335","2172.72828832936","2248.08232117233","2310.04287495793","2387.09089455797","2472.98589736801","2555.42757782143","2693.3181019562","2615.71605442617",
"Uganda","UGA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","891.059523399495","910.106094660156","899.022835503705","956.380877074024","985.482589434494","1070.84782247258","1137.10903535338","1166.84596829664","1191.00824003679","1248.50049355628","1231.15796150847","1239.34563858338","1318.69170865673","1361.41478366401","1399.61579636046","1438.51051995148","1551.09201960042","1638.28177815391","1727.79213990734","1798.24909252383","1838.92736092023","1951.12129355958","1951.18949282684","1954.88201028801","1984.03145525467","2023.43904556151","2038.17982977406","2025.83547352097","2061.73450650382","2129.96711526917","2141.30616967617",
"Ukraine","UKR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14707.0132927221","12938.8661515501","10861.9450505605","8531.9394039717","7537.85179822044","6840.60347649717","6694.21656088739","6579.06867675905","6581.57371024679","7025.51803696398","7842.05230219757","8355.9654963183","9247.94104054065","10460.2452680787","10840.0675853342","11673.885752377","12761.7259045561","13073.7210615751","11077.5734124538","11607.551144653","12179.5842673043","12309.8446371385","12335.8060685852","12256.4594229353","11092.3580384446","11409.3826502982","12143.0642652435","12657.6434450299","13199.610722084","12574.6209648065",
"Upper middle income","UMC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5891.35509251245","6079.07067935137","6337.43631772767","6389.23650648787","6524.41259726573","6908.36112866428","7091.81076543066","7372.51896664922","7758.3031689678","8304.11385030257","8841.57876668053","9585.7425112904","10428.3259490266","11028.3289771231","11107.7066527649","11863.4523766976","12579.3245814051","13208.0998912117","13795.5726497351","14392.9450065652","14841.7109222137","15300.136573232","15966.3798519652","16527.156027657","17094.9469105154","",
"Uruguay","URY","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10699.7209354784","11130.2339551336","11984.4863232078","12230.2360330632","12993.5930214093","12746.5999209293","13386.5782700402","14520.4319684974","15075.1800088362","14797.8312619895","14447.5106176038","13863.3048032248","12897.1603828657","12446.6240984665","13048.4519760008","14226.0269139575","14884.971110261","15828.8065836685","16795.8201167539","17404.4866806177","18614.314937616","19578.6508429803","19381.3522870994","20666.3068531269","21004.1029132689","21439.3882126338","21673.4600437451","21733.3325472616","21729.885296608","21884.0228027934","20493.5583201489",
"United States","USA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40911.5681037441","40298.308705535","41128.1825788661","41697.612798767","42789.630832535","43439.8300530204","44564.4086752513","45939.0151140747","47404.37456509","49126.1119523006","50625.5623958923","50688.078623849","51071.1975910435","52131.9379137064","53682.6607787001","55034.6573702701","55933.9143638787","56660.7778759473","56209.0094430783","54275.1123434576","55380.0722123618","55946.4836485545","56740.1565031652","57355.3713326448","58376.4230251652","59637.2638395429","60239.7665606657","61412.990013402","62850.3919013273","63840.6280298835","",
"Uzbekistan","UZB","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6652.45297549121","","","",
"St. Vincent and the Grenadines","VCT","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12188.7601013546","","","",
"Venezuela, RB","VEN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2054.54867677751","2242.21896246977","2404.07010452934","2557.97441277163","2670.73451484354","2778.09470728375","3143.87870892023","3308.59697365414","3483.37498678257","3679.84436183665","3941.35221549029","3884.55091875477","4103.80719181281","4328.23549188873","4519.95974793596","4273.95111276852","4920.81246591719","5146.6787038453","5369.60360933105","5586.52727925525","5828.31651373716","6130.00517879293","6504.09565280391","6648.61915711372","7115.53011140376","7579.77515075197","7784.17937526929",
"Vanuatu","VUT","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2564.89837615022","2601.91149628351","2621.744066404","2652.12421193883","2868.34117757009","2874.96301403652","3103.47711907213","3016.25913274355","2995.54985746955","3028.40574425642","2875.61962125155","2977.70496882584","3006.01564933569","2928.00578315203","2955.15006467707","3044.8476571581","3127.88955861386","3325.82570908945","2729.36615537499",
"World","WLD","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9899.99977797172","9860.41452686208","9793.78487649695","9724.10362260004","9761.30888714557","9862.35351632608","10074.768142598","10320.5191409004","10459.6539557553","10694.497787467","11054.0493421642","11168.4982303723","11306.9211503209","11587.7112808713","12015.8162733923","12393.060465216","12880.1989167674","13375.3837778977","13541.2756251399","13264.8146403272","13744.6831291344","14126.9011937087","14396.4912248736","14689.1116084601","15048.5573530171","15379.5057004199","15687.9560241024","16122.1085830782","16484.8277140111","16790.5001688582","",
"Samoa","WSM","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6273.6213433157","","","",
"Kosovo","XKX","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7437.29828655569","7935.57839664944","8271.28744841365","8281.51048617166","8488.04428876885","8851.91340498814","9085.43016594961","9277.78754179804","9400.14100198557","9874.18236917779","10299.6069688082","10739.615956882","11073.9124550683","11745.5630206076","11045.2999885575",
"Yemen, Rep.","YEM","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9974.99484609058","9725.79189672809","9312.5972174589","9212.29636785974","9312.29896629916","9387.37992702271","9582.03797996578","9660.65710375108","9537.18371378004","9617.40124194641","9881.36292148149","9941.19076655802","10238.534262754","10388.1836528742","10807.1666650807","11233.3459309402","11711.3523322419","12010.2880323659","12251.733016679","11999.9645518961","12195.4187503459","12346.551333132","12404.1134124479","12523.9027027276","12549.896204908","12528.0937826125","12355.7244145837","12320.4268379998","12229.1105622032","12129.2307350037","11246.4663760323",
"Zambia","ZMB","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3330.55271714361","","","",
"Zimbabwe","ZWE","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1796.63349865716","2168.76970346174","2389.61242421042","2771.15953573222","2875.75714756111","2901.29851289431","2858.61674873088","2884.15605007621","3207.88755771687","3262.22475938168","","",
